"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"2056738648620695995","TRUTH ABOUT YOUR CV - ARE YOU MISSING OPPORTUNITIES?

Many highly competent professionals have missed out on great opportunities—not because they weren’t qualified, but because their CV didn’t present them as the right candidate.

Your CV is your spokesperson. It’s your first impression, and you must be intentional about how it represents you.

Take a moment to review your CV. Is it truly working in your favor?

Here are key qualities your CV must have:

🗣️ Concise: Stick to 2–3 pages. No long stories—recruiters don’t have that time.

🗣️ Achievement-Focused: Duties tell, achievements sell. Highlight measurable results, not just responsibilities.

🗣️ Easy to Read: Keep it clean and well-organized. Avoid complex layouts or distracting designs.

🗣️ ATS-Friendly: Many CVs never reach human eyes because they can’t pass through Applicant Tracking Systems. Use simple, readable templates.

🗣️ Tailored: Stop using the same CV for every job. Tailor each version to match the role you’re applying for.

Need a CV that actually gets seen (and gets you 3-5 interviews in 2 months)?
Email your CV to cv@oyk.co.ke with subject 'Revamp', for express CV makeover","en","Tweet","Simons","Simon_Ingari","432","0","0","0","1","1","2026-05-19 19:38:00","https://x.com/Simon_Ingari/status/2056738648620695995","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738607466262867","Remove These From Your CV and Do These Instead. (This will definitely work for you)

Remove These

❌ Excessive Personal Information – Marital status, age, religion, etc., are not necessary in most countries.

❌ Objective statement – Often too vague or outdated. Employers want to see value, not just what you're looking for.

❌ Irrelevant experience – If a past role doesn’t align with your current career goals, either remove it or keep it very brief. Focus on roles that showcase transferable skills or industry relevance

❌ Generic skills – Terms like “hardworking,” “team player,” or “go-getter” don’t stand out. Let your results speak for you instead.

❌ Full address – city and country are enough.

❌ “References available on request” – unnecessary.

❌ Unprofessional formatting or email address - Ensure your contact email looks professional (e.g., firstname.lastname@gmail.com),

Do These Instead:

✅ Start with a Compelling Professional Summary - Open your CV with a 2–3 line summary that clearly states your profession, years of experience, key strengths, and the value you bring to employers.

✅ Highlight Quantifiable Achievements
Focus on outcomes (e.g., “Increased customer retention by 30%,” or “Led a team of 10 to deliver a 1M project”). Numbers show impact better than duties.

✅ Showcase Relevant Skills and Tools
List tools or software specific to your profession. Tailor this to each job you're applying for.

✅ Include Certifications that Add Value
Especially those that are industry-standard or enhance your credibility in the role you seek.

✅ Use Clean, Modern, and ATS-Friendly Formatting
Stick to clear fonts, bullet points, and a logical layout. Avoid using tables, text boxes, or graphics that may not parse well in ATS.

Need a CV that actually gets seen (and gets you 3-5 interviews in 2 months)?
Email your CV to cv@oyk.co.ke with subject 'Revamp', for express CV makeover","en","Tweet","Simons","Simon_Ingari","614","1","3","0","7","4","2026-05-19 19:37:51","https://x.com/Simon_Ingari/status/2056738607466262867","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738557545648473","What a Bad CV Can Cause:

📍Missed Opportunities: Recruiters quickly scan CVs. If yours lacks clear relevance, it gets skipped—no matter your qualifications.

📍Lack of Interviews: A vague or poorly structured CV makes strong candidates appear weak or unfit for the role.

📍Negative First Impression: Spelling errors, bad formatting, or irrelevant info signal carelessness and lack of professionalism.

📍ATS Rejection: If your CV isn't optimized for Applicant Tracking Systems, it may never reach a human recruiter.

📍Undervalued Skills: When your accomplishments aren’t clearly communicated, your true value is overlooked.

📍Wasted Time and Energy: Constantly applying with a weak CV leads to rejection, frustration, and wasted effort.

What to Do Instead:

✅ Tailor Your CV for Each Role: Align your skills and experience with the job description and use relevant keywords.

✅ Use a Clear, Professional Layout: Keep it clean, organized, and easy to read.

✅ Highlight Achievements: Focus on results and impact rather than just listing duties.

✅ Optimize for ATS: Use standard formatting and job-related keywords to pass ATS filters.

✅ Proofread Carefully: Eliminate all spelling and grammatical errors—attention to detail matters.

✅ Keep It Concise: Stick to 1–2 pages that focus on your most relevant and recent experience.

✅ Include a Strong Summary: Use the top of your CV to briefly state who you are, what you do, and the value you bring.

Don't let your CV deny you great opportunities.

Need a CV that actually gets seen (and gets you 3-5 interviews in 2 months)?
Email your CV to cv@oyk.co.ke with subject 'Revamp', for express CV makeover","en","Tweet","Simons","Simon_Ingari","607","0","2","0","5","3","2026-05-19 19:37:39","https://x.com/Simon_Ingari/status/2056738557545648473","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738515774529730","✅ Top CV Mistakes to Avoid (And What to Do Instead)

1. Unprofessional Email Address
Use a clean, professional email—ideally your name (e.g., firstname.lastname@gmail.com). Avoid nicknames or outdated domains like @yahoo or @hotmail.

2. Personal Details (Age, Marital Status, Religion, Full Address)
Not only are they irrelevant—they can lead to unconscious bias. Stick to your name, phone, email, LinkedIn, and city/state if needed.

3. Objective Statements
Outdated and vague. Replace with a compelling Professional Summary that highlights your unique value, achievements, and goals.

4. Irrelevant Experience or Skills
Tailor your CV to the role. Remove experience or skills that don't add value or distract from your core strengths.

5. ""References Available Upon Request""
Recruiters assume this. Use the space to highlight your wins, certifications, or impact instead.

6. Generic Buzzwords Without Evidence
""Hardworking"" or ""team player"" means little without proof. Show results instead: “Led a team of 5 to launch a product in 3 months.”

7. Long Paragraphs
Recruiters skim. Use bullet points and action verbs to improve readability and impact.

8. Photos (unless required)
In many regions, including a photo is unnecessary and could invite bias. Skip it unless you're in a region or industry (e.g., modeling, acting) that requires it.

9. Hobbies & Interests
Only include if they showcase leadership, creativity, or align with the role (e.g., coding side projects, volunteering, public speaking).

Need a CV that actually gets seen (and gets you 3-5 interviews in 2 months)?
Email your CV to cv@oyk.co.ke with subject 'Revamp', for express CV makeover","en","Tweet","Simons","Simon_Ingari","2263","1","0","0","8","3","2026-05-19 19:37:29","https://x.com/Simon_Ingari/status/2056738515774529730","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738453992415605","ATS-COMPLIANT CV

When a CV is ATS compliant, it means it is structured and formatted in a way that can be easily read, scanned, and understood by an Applicant Tracking System (ATS).

What is ATS ?

An ATS is software many companies use to screen CVs before a human recruiter even sees them. The system parses your CV to check for keywords, skills, experience, and qualifications that match the job description.

Now for a CV to be ATS compliant, it should:

✅ Use a simple format – No complicated tables, graphics, or unusual fonts that the ATS can’t read.

✅ Include keywords – Mirror the skills and keywords from the job description (e.g., “Talent Acquisition,” “Data Analysis,” “Project Management”), depending on the job ad.

✅ Use standard headings – Like Work Experience, Education, Skills instead of creative alternatives that the ATS might miss.

✅ Save in the right file type – Usually .docx or PDF (if the employer accepts PDF).

✅ Avoid images or text boxes – ATS often can’t read text inside them.

✅ Be achievement-focused – Highlight measurable results, not just duties.

📌 In short:

An ATS-compliant CV is clean, keyword-optimized, and recruiter-friendly. It ensures your CV doesn’t get filtered out by the system before it reaches human eyes.

Send an email to cv@oyk.co.ke  to get yourself an ATS Complaint CV .","en","Tweet","Simons","Simon_Ingari","281","0","0","0","0","0","2026-05-19 19:37:14","https://x.com/Simon_Ingari/status/2056738453992415605","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738386833195249","✅ CV Self-Audit Checklist - At what point should you review/revamp your CV?

1. Interview Response Check

- Am I getting interview invites from my applications?

- If not, is it because of my CV (not ATS-friendly, not tailored, not achievement-focused)?

2. Content Relevance Check

- Does my CV reflect my current career goals and target role?

- Is it tailored to the industry I want to work in?

- Have I highlighted transferable skills (if I’m changing fields)?

3. Updates Check

- Have I added my most recent job, promotion, or role change?

- Did I include new certifications, courses, or technical skills?

- Are my achievements measurable (e.g., “increased sales by 25%”) and not just duties?

4. Structure & Format Check

- Is my CV ATS-compliant (simple structure, correct keywords, no complex graphics)?

- Does it fit into 2 pages (for most professionals) and 1 page (for entry level)?

- Is the layout modern, easy to read, and professional-looking?

5. Career Growth Check

- Does my CV show progression (growth in roles, skills, and achievements)?

- Is it strong enough to position me for the next level (senior, manager, executive)?

6. Regular Review Check

- Have I reviewed/updated my CV in the last 6–12 months?

- If a recruiter called me today, would I feel confident sharing my CV as it is?

👉 If you check “No” on 2 or more of these, it’s time to review or revamp your CV.

At OYK CV Writing, we are just an email away. Send CV to cv@oyk.co.ke with subject 'Revamp Offer' to enjoy our latest offers","en","Tweet","Simons","Simon_Ingari","632","0","0","0","1","0","2026-05-19 19:36:58","https://x.com/Simon_Ingari/status/2056738386833195249","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738321095876812","Your CV Isn’t Just a Document — It’s Your First Interview!

A well-crafted CV doesn’t just list your experience — it tells your professional story in a way that aligns with what recruiters are looking for.

Here’s the truth👇
Recruiters spend only a few seconds scanning each CV. What makes yours stand out isn’t how long it is, but how clear, relevant, and result-driven it appears.

Here are a few practical tips to help your CV and job applications stand out:

✅ Tailor your CV to each role — don’t send a generic one to every application.
✅ Highlight measurable results (e.g., “Increased sales by 30%”).
✅ Keep your formatting clean and easy to read.
✅ Use strong action verbs — led, developed, achieved, implemented.
✅ Always ensure your LinkedIn profile aligns with your CV.

At OYK CV Writing, we’ve seen professionals land interviews and job offers not just because of experience, but because their CV clearly communicated their value.

So before your next application, ask yourself:
👉 “Does my CV tell my story well enough to earn me an interview?”

If not, it’s time for a revamp.
Send CV  to us NOW via cv@oyk.co.ke with the subject 'Revamp Promo' for an exclusive discount","en","Tweet","Simons","Simon_Ingari","409","0","0","0","1","1","2026-05-19 19:36:42","https://x.com/Simon_Ingari/status/2056738321095876812","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738259510997012","10 Features of a Standout CV

1. Clean, Easy-to-Read Layout: First impressions matter. Keep your CV structured, with clear headings and enough white space for easy scanning.

2. Tailored for the Role: One CV doesn’t fit all jobs. Match your skills and experience to the job description to show you're the perfect fit.

3. Powerful Personal Summary: In a few lines, highlight who you are, what you bring, and why you’re the best candidate. Hook them from the start!

4. Achievements Over Duties: Don’t just list tasks — show impact. Use action verbs and numbers to highlight your results.

5. ATS-Friendly Keywords: Use relevant keywords from the job description to get past Applicant Tracking Systems.

6. Updated Contact Details: Make sure your phone, email, and LinkedIn profile are accurate and easy to find.

7. Relevant Skills Section: Highlight both technical and soft skills that align with the job requirements.

8. Clear Work Experience: List jobs in reverse order, showcasing contributions and achievements in each role.

9. Education & Certifications: Include degrees, relevant courses, and certifications that add value to your profile.

10. Polished and Error-Free: Typos can cost you opportunities. Proofread carefully or get someone to review it for you.

CV REVAMP PROMO!!!!

OYK CV Writing is giving out amazing discounts on all our services this month only !

Take advantage of this to;
📍Revamp your CV
📍Optimize your LinkedIn profile
📍Draft a compelling cover letter for your applications

What you will get:
📍A premium, editable CV format
📍An ATS compliant CV
📍Achievements focused CV
📍A concise format ( 1-2 pages)
📍A clean, easy-to-read format that quickly grabs the attention of recruiters
📍A competitive CV that positions you as the right candidate look

Send a mail now to cv@oyk.co.ke with subject 'Revamp Promo'
Promo reserved exclusively for request received via email","en","Tweet","Simons","Simon_Ingari","419","0","0","0","0","0","2026-05-19 19:36:28","https://x.com/Simon_Ingari/status/2056738259510997012","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056738157891379261","Weird one here 

Would you take an employee who finishes work in 4 hours 
Or

Hire one who does the same job but in 8 hours","en","Tweet","Simons","Simon_Ingari","1630","1","0","0","2","0","2026-05-19 19:36:03","https://x.com/Simon_Ingari/status/2056738157891379261","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056735163552243850","Employee: I sent you a ticket about my keyboard. I need a replacement.

Procurement Manager: You submitted the ticket under Software Procurement.

Employee: Okay… can you still approve it?

Procurement Manager: No.

Employee: Why, that should just take three clicks to approve.

Procurement Manager: If I process it, my internal audit metric takes a hit for cross-category resolution.

Employee: This is just a keyboard...

Procurement Manager: Your request is rejected. Please submit it correctly.

Employee drafts another request...

Employee: I have resubmitted my keyboard request.

Procurement Manager: Your request is rejected. Please submit it correctly.

Employee: I don’t like all this.

Procurement Manager: You submitted it under Office Support Tools instead of Hardware Request. 

Employee: This is affecting my productivity. I need to loop in the director.

Moments later... ↓","en","Origin","Simons","Simon_Ingari","99619","5","2","0","73","16","2026-05-19 19:24:09","https://x.com/Simon_Ingari/status/2056735163552243850","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056735170217287792","10 Features of a Standout CV

Want to have 3-5 interviews in 2 months? Here is how to write your CV

1. Clean, Easy-to-Read Layout: First impressions matter. Keep your CV structured, with clear headings and enough white space for easy scanning.

2. Tailored for the Role: One CV doesn’t fit all jobs. Match your skills and experience to the job description to show you're the perfect fit.

3. Powerful Personal Summary: In a few lines, highlight who you are, what you bring, and why you’re the best candidate. Hook them from the start!

4. Achievements Over Duties: Don’t just list tasks — show impact. Use action verbs and numbers to highlight your results.

5. ATS-Friendly Keywords: Use relevant keywords from the job description to get past Applicant Tracking Systems.

6. Updated Contact Details: Make sure your phone, email, and LinkedIn profile are accurate and easy to find.

7. Relevant Skills Section: Highlight both technical and soft skills that align with the job requirements.

8. Clear Work Experience: List jobs in reverse order, showcasing contributions and achievements in each role.

9. Education & Certifications: Include degrees, relevant courses, and certifications that add value to your profile.

10. Polished and Error-Free: Typos can cost you opportunities. Proofread carefully or get someone to review it for you.

I want to help 50 applicants improve their CVs and LinkedIn profile at a discounted price. You will be surprised at the discount !

If you’ve been:
✅ Applying for jobs without getting interviews
✅ Wondering why your CV isn’t working
✅ Ready for a professional CV that stands out

👉 This is for you

What you’ll get:

💯 A cleaner, stronger CV

💯 ATS-friendly format

💯 CV that shows your strengths clearly

📌 How to get the offer:

Send your CV to cv@oyk.co.ke with the Subject: ""Revamp Discount""

✅ Only 50 slots available — first come, first served!

Let’s help you stand out and land that job.","en","Reply","Simons","Simon_Ingari","19528","1","0","0","1","0","2026-05-19 19:24:11","https://x.com/Simon_Ingari/status/2056735170217287792","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056735172524142788","Follow my WhatsApp Channel for Latest Job, Internship Opportunities and Updates on Shortlisted Candidates

Link :

https://t.co/Sj84lvfjt2","en","Reply","Simons","Simon_Ingari","14659","0","0","0","0","0","2026-05-19 19:24:12","https://x.com/Simon_Ingari/status/2056735172524142788","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://whatsapp.com/channel/0029Va5mrRwAO7RPMKbYII2n","",""
"2056710614924558347","Employee: Hey, can I leave early today?

Boss: Uh… yeah?

Employee: Really?

Boss: I mean… did you finish your work?

Employee: Yeah.

Boss: Then go home.

Employee: I thought I’d need a reason or approval form or something.

Boss: I’m not your prison warden. Just let me know you’re leaving.

Employee: That’s it?

Being a Gen Z boss to a millennial employee is so weird.","en","Tweet","Simons","Simon_Ingari","39306","4","4","0","210","12","2026-05-19 17:46:37","https://x.com/Simon_Ingari/status/2056710614924558347","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056699379038445974","Dad : Still on Netflix since morning 

Me : Yes, I just found something interesting 

Dad : I don't like this attitude 

Me : I have nothing else to do dad.

Dad : Get a job, simple.

Me :  I have applied to jobs already 

Dad : Well, don't stop keep applying 

Me : I have submitted 700 application over the past six months with zero interview calls

Dad : (Silent)","en","Tweet","Simons","Simon_Ingari","3091","4","0","0","13","0","2026-05-19 17:01:58","https://x.com/Simon_Ingari/status/2056699379038445974","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056696794483150946","Work Permissions In:

1990s
- When going to medical leave
- During emergency days off
- When taking care of a loved one

2026:
- When to eat lunch
- When to pee
- Whether you can attend your own kid's sports day
- Staying away from phone on weekend
- Leaving 20 minutes early because your car's in the shop
- Whether the Wednesday afternoon dentist appointment is ""really necessary""
- Working from home during poor weather days
- Using your own annual leave on days you actually wants off","en","Tweet","Simons","Simon_Ingari","2552","6","0","0","14","0","2026-05-19 16:51:42","https://x.com/Simon_Ingari/status/2056696794483150946","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056694318258385373","Manager: I noticed you typing something on Slack and deleting it before sending.

Employee: Uh… yeah. I was just rewriting the message.

Manager: I watched the typing dots appear and disappear three times.

Employee: Okay? I was trying to make it more clear.

Manager: What exactly were you trying to conceal?

Employee: Conceal? Nothing. It was just a half-finished thought.

Manager: Unsent messages create invisible risk vectors.

Employee: I’m sorry… what?

Manager: If I can’t audit it, I can’t trust it.

Employee: Do you expect me to send every draft that pops into my head?

Manager: Transparency is more important than polish.

Employee: So I’m not allowed to think before replying now?

Manager: I’ve already logged this as a “stealth communication attempt” in your HR notes.

Employee: This company is insane.

Manager: Also, IT will now be enabling keystroke archiving directly on Slack.","en","Tweet","Simons","Simon_Ingari","17990","2","3","0","35","6","2026-05-19 16:41:51","https://x.com/Simon_Ingari/status/2056694318258385373","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056670347538350213","Husband: Bring me some drinking water please.
Feminist: Do it on your own.

Boss: Bring me some drinking water
Feminist: Would you like cold or warm?","en","Tweet","Simons","Simon_Ingari","2535","3","1","0","17","0","2026-05-19 15:06:36","https://x.com/Simon_Ingari/status/2056670347538350213","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056649242807263662","HR: After careful consideration, we've decided not to move forward with you.

Candidate: Thank you for your interest in rejecting my application.

HR: Your profile looked good, but due to stiff competition, you were unable to proceed.

Candidate: I have reviewed your rejection and was impressed by your decision-making process and commitment to moving forward with other candidates.

HR: Although the decision may not be in your favour, we encourage you to apply for similar positions that may arise in the future.

Candidate: I have received many rejections this year. Therefore, after careful consideration, I have decided not to accept your rejection at this time.

HR: Sorry, our decision is final, and we were just providing courtesy feedback.

Candidate: I appreciate your courage in rejecting me and wish you every success in rejecting other candidates.

HR: Please don't...

Candidate: I look forward to joining the team soon.","en","Tweet","Simons","Simon_Ingari","56011","11","16","1","336","85","2026-05-19 13:42:44","https://x.com/Simon_Ingari/status/2056649242807263662","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056642876679856412","HR: Married or single?

Me: Why?

HR: We don't hire single men.

Me: Why?

HR: They aren't 'committed and loyal'

Me: To do what?

HR: To go 'above and beyond' when needed.

Me: But using family as a leverage to underpay and overwork someone is what exactly?

HR: You're not hired. Sorry.

Two years later....","en","Origin","Simons","Simon_Ingari","34759","3","2","0","63","13","2026-05-19 13:17:27","https://x.com/Simon_Ingari/status/2056642876679856412","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056642882652803473","10 Features of a Standout CV 

Want to have 3-5 interviews in 2 months? Here is how to write your CV

1. Clean, Easy-to-Read Layout: First impressions matter. Keep your CV structured, with clear headings and enough white space for easy scanning.

2. Tailored for the Role: One CV doesn’t fit all jobs. Match your skills and experience to the job description to show you're the perfect fit.

3. Powerful Personal Summary: In a few lines, highlight who you are, what you bring, and why you’re the best candidate. Hook them from the start!

4. Achievements Over Duties: Don’t just list tasks — show impact. Use action verbs and numbers to highlight your results.

5. ATS-Friendly Keywords: Use relevant keywords from the job description to get past Applicant Tracking Systems.

6. Updated Contact Details: Make sure your phone, email, and LinkedIn profile are accurate and easy to find.

7. Relevant Skills Section: Highlight both technical and soft skills that align with the job requirements.

8. Clear Work Experience: List jobs in reverse order, showcasing contributions and achievements in each role.

9. Education & Certifications: Include degrees, relevant courses, and certifications that add value to your profile.

10. Polished and Error-Free: Typos can cost you opportunities. Proofread carefully or get someone to review it for you.

I want to help 50 applicants improve their CVs and LinkedIn profile at a discounted price. You will be surprised at the discount ! 

If you’ve been:
✅ Applying for jobs without getting interviews
✅ Wondering why your CV isn’t working
✅ Ready for a professional CV that stands out

👉 This is for you 

What you’ll get:

💯 A cleaner, stronger CV

💯 ATS-friendly format

💯 CV that shows your strengths clearly

📌 How to get the offer:

Send your CV to cv@oyk.co.ke with the Subject: ""Revamp Discount""

✅ Only 50 slots available — first come, first served!

Let’s help you stand out and land that job.","en","Reply","Simons","Simon_Ingari","8087","2","0","0","1","3","2026-05-19 13:17:28","https://x.com/Simon_Ingari/status/2056642882652803473","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056642885026714049","Follow my WhatsApp Channel for Latest Job, Internship Opportunities and Updates on Shortlisted Candidates 

Link :

https://t.co/Sj84lvfjt2","en","Reply","Simons","Simon_Ingari","5994","0","0","0","1","0","2026-05-19 13:17:29","https://x.com/Simon_Ingari/status/2056642885026714049","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://whatsapp.com/channel/0029Va5mrRwAO7RPMKbYII2n","",""
"2056640366087217361","10 Features of a Standout CV 

Want to have 3-5 interviews in 2 months? Here is how to write your CV

1. Clean, Easy-to-Read Layout: First impressions matter. Keep your CV structured, with clear headings and enough white space for easy scanning.

2. Tailored for the Role: One CV doesn’t fit all jobs. Match your skills and experience to the job description to show you're the perfect fit.

3. Powerful Personal Summary: In a few lines, highlight who you are, what you bring, and why you’re the best candidate. Hook them from the start!

4. Achievements Over Duties: Don’t just list tasks — show impact. Use action verbs and numbers to highlight your results.

5. ATS-Friendly Keywords: Use relevant keywords from the job description to get past Applicant Tracking Systems.

6. Updated Contact Details: Make sure your phone, email, and LinkedIn profile are accurate and easy to find.

7. Relevant Skills Section: Highlight both technical and soft skills that align with the job requirements.

8. Clear Work Experience: List jobs in reverse order, showcasing contributions and achievements in each role.

9. Education & Certifications: Include degrees, relevant courses, and certifications that add value to your profile.

10. Polished and Error-Free: Typos can cost you opportunities. Proofread carefully or get someone to review it for you.

I want to help 50 applicants improve their CVs and LinkedIn profile at a discounted price. You will be surprised at the discount ! 

If you’ve been:
✅ Applying for jobs without getting interviews
✅ Wondering why your CV isn’t working
✅ Ready for a professional CV that stands out

👉 This is for you 

What you’ll get:

💯 A cleaner, stronger CV

💯 ATS-friendly format

💯 CV that shows your strengths clearly

📌 How to get the offer:

Send your CV to cv@oyk.co.ke with the Subject: ""Revamp Discount""

✅ Only 50 slots available — first come, first served!

Let’s help you stand out and land that job.","en","Origin","Simons","Simon_Ingari","270","1","0","0","1","0","2026-05-19 13:07:28","https://x.com/Simon_Ingari/status/2056640366087217361","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056640368339517741","Follow my WhatsApp Channel for Latest Job, Internship Opportunities and Updates on Shortlisted Candidates 

Link :

https://t.co/Sj84lvfjt2","en","Reply","Simons","Simon_Ingari","277","0","0","0","1","0","2026-05-19 13:07:28","https://x.com/Simon_Ingari/status/2056640368339517741","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://whatsapp.com/channel/0029Va5mrRwAO7RPMKbYII2n","",""
"2056633340380528918","A candidate came in for an interview.

The CV was average. The experience wasn't great either. The panel had almost decided: ""Not a good fit.""

As he was getting up, he said with a slight smile: ""Thank you... this was my first interview.""

The room went completely silent for a second.

HR called him back. This time, there were fewer questions... and more to talk about.

He told the interview panel how he'd been trying for months and how he didn't give up even after every rejection.

That day, the hiring panel didn't just hire a candidate... they saved someone's confidence.

Sometimes talent is not in the CV…it is in the courage.","en","Tweet","Simons","Simon_Ingari","6716","6","1","0","32","6","2026-05-19 12:39:33","https://x.com/Simon_Ingari/status/2056633340380528918","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056632451729137930","Yesterday, a candidate came for an interview.

He was dressed in formal clothes... but his shoes were a little worn.

After the interview was over, he said softly:

'Even if I'm not selected... please let me know. I'm tired of giving my family hope every day.'

His words hit so different.

HR people look at CVs every day...
but sometimes they forget that
behind every application is a person
who just wants a chance.

A job isn't just a salary for someone...
sometimes it's the household ration,
sister's fees,
or parents' medicine.

Be kind while hiring.
Your tone, your response,
and your respect...
makes a huge impact on someone's heart.","en","Tweet","Simons","Simon_Ingari","2593","2","2","0","23","1","2026-05-19 12:36:01","https://x.com/Simon_Ingari/status/2056632451729137930","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056629749674565807","Today, a candidate was interviewing.

He had 6 years of experience on his CV...

But there was a lot of fatigue in his eyes.

After the interview, HR casually asked,

""You seem so stressed, is everything okay?""

He smiled and said:

""My mum is in the hospital... I spend last night looking after her. I just came from the hospital to this interview.""

That's when HR realized...

People aren't just looking for jobs, they're trying to manage their lives.

Sometimes a candidate is late not because they're careless...
but because life is going against them.

Most of HRs manage schedules and forget that behind every CV there's an emotional story.

Be kind in interviews.

You never know what pain the person in front of you is hiding behind, saying ""I'm fine.""","en","Tweet","Simons","Simon_Ingari","1071","1","1","0","8","2","2026-05-19 12:25:17","https://x.com/Simon_Ingari/status/2056629749674565807","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056624606161904040","My bro was 20, back at the paint shop after hours helping his boss do stocktake. Unpaid.

It needed to be finished by the next morning.

Bro offered to help because the boss had been stressed all day, and even at 20, he could tell he was drowning a bit.

Pretty diligent for a 20-year-old, really.

Could’ve been cruising around in his Cortina with the boys instead. Maybe headed to some entertainment joint.

So bro handed him something — probably a can of paint — and said:
“There you go mate.”

Just automatic. It’s a common phrase across the country.

The boss slammed the can on the counter. Face twisted with rage.

Then hissed: “I’M NOT YOUR F**KEN MATE. I’M YOUR BOSS.”

Bro felt like an ant.

He cried right there in front of him.

Bro wasn’t a small bloke either — six foot, solid enough — but in that moment, he felt like a little kid again.

Over 30 years later, he still thinks about those five words.

Not with bitterness anymore. He’s actually come full circle on it.

But the lesson burned itself permanently into his brain:

YOU ARE NOT BETTER THAN ANYONE.
ACT LIKE A HUMAN BEING.

People never forget how you make them feel.","en","Tweet","Simons","Simon_Ingari","1325","4","1","1","4","0","2026-05-19 12:04:51","https://x.com/Simon_Ingari/status/2056624606161904040","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2056619265613234556","Employee 1: Wait… how much are they paying you?

Employee 2: $90,000 a year. Why?

Employee 1: I’m making $78,000 for the exact same role. Same team too.

Employee 2: Seriously? How long have you been here?

Employee 1: Three years.

Employee 2: That’s insane. You literally trained me when I joined.

Employee 1: HR always says salaries are “confidential,” so I never questioned it.

Employee 2: Confidential for who? Because it clearly isn’t helping you.

Employee 1: I genuinely thought we were all being paid around the same.

Employee 2: No. You need to ask for an adjustment immediately.

Employee 1: I don’t even know how to bring it up.

Employee 2: Start with your performance, your experience, and market rates. Don’t mention my name. Just make them explain the gap.

One week later…","en","Origin","Simons","Simon_Ingari","93372","5","1","0","65","13","2026-05-19 11:43:37","https://x.com/Simon_Ingari/status/2056619265613234556","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
